mi1_root_id,postion_x,postion_y,postion_z,m6_x,m6_y,m6_z,theta,phi,hemisphere
720575940612506354,257276,156804,217120,275983,163869,228870,77.8,-34.4,L
720575940612506482,292472,354828,171680,315096,341605,186273,-45.5,-59.6,L
720575940612659826,228004,195724,197280,253677,202537,212623,50.3,-55.1,L
720575940612779690,261500,241564,149760,278971,243218,169930,17,-100.9,L
720575940612822422,327276,304364,132320,336463,301680,145220,-26.3,-126.6,L
720575940612861182,200236,263084,220960,232189,259649,231877,18.1,-27.2,L
720575940612868067,228880,201868,187560,257126,208121,204331,44.8,-66.7,L
720575940612950165,301476,363004,180240,321975,349873,191059,-53.9,-53.7,L
720575940612953750,291544,359600,176240,315129,345614,190223,-48.3,-54.4,L
720575940612966546,290580,154972,179400,301374,169066,191518,61.5,-136.5,L
720575940612977066,225476,227840,180920,253910,228692,196773,31.6,-68.3,L
720575940612984722,294600,342084,157640,313835,329851,175544,-36.4,-77.1,L
720575940613006614,245124,164064,221160,265877,173388,228815,67.2,-33.1,L
720575940613079932,258920,279216,146360,280781,274110,166943,2.9,-92.7,L
720575940613081041,217016,293052,191080,250206,283741,203773,5.3,-49.1,L
720575940613097330,249892,162288,215960,270945,170877,225490,72.1,-37.8,L
720575940613152493,307560,340776,152320,326980,330717,168687,-42.4,-90.6,L
720575940613398386,312916,247724,130520,320571,244748,147658,5.6,-157.4,L
720575940613433241,208068,281832,257040,230421,279221,264849,12.3,6.3,L
720575940613530085,251352,327516,256760,258691,324872,255769,-4.7,-6.3,L
720575940613622946,221532,315092,208080,252992,302668,218053,-0.4,-35.3,L
720575940613627567,271704,362420,214120,295671,349227,225421,-36.3,-21.7,L
720575940613630631,269296,218956,173040,272456,220108,180581,30.8,-96,L
720575940613634070,198976,268352,245080,229505,269851,253139,19.2,-8.7,L
720575940613707542,293684,291012,131800,307461,286489,151898,-9.8,-110.1,L
720575940613721837,327680,357460,173880,339463,349831,180233,-66,-88.4,L
720575940613759795,306112,363208,176800,327093,350523,188121,-57.4,-59.5,L
720575940613796246,211276,267320,188200,246371,261546,203059,16.1,-54.1,L
720575940613847983,325940,331728,143040,341258,326046,158365,-45.9,-118.8,L
720575940613874738,326568,358520,178080,338316,353371,184550,-64.4,-78.7,L
720575940613903477,259420,297800,149040,282635,290290,169343,-4.8,-84.9,L
720575940613978065,246204,194956,218240,252838,195595,221373,54.7,-41.1,L
720575940614084015,205932,278168,254880,229913,273382,262561,15.7,1.8,L
720575940614109438,298116,181312,174920,300869,183364,180202,47.8,-128.4,L
720575940614222590,285832,193596,173320,289249,194541,179296,43.2,-114.9,L
720575940614254130,302036,161428,172920,310202,169843,185523,55,-147.4,L
720575940614268050,243128,304724,166560,269489,295146,184634,-4.1,-67.7,L
720575940614269182,250260,345868,200320,275854,329499,212609,-19.6,-37,L
720575940614281523,238132,172028,215880,261309,180424,225329,63.1,-36.4,L
720575940614356461,282148,157980,219160,286216,160044,220921,85.1,-92.1,L
720575940614427253,261232,292840,145160,283980,286080,166566,-3.3,-89.4,L
720575940614429992,228300,326560,226120,252623,313007,236256,-3.2,-21.3,L
720575940614455277,283992,253856,134120,298900,257110,154542,5,-118,L
720575940614606742,244664,198132,212040,254143,198841,217149,52.9,-48.4,L
720575940614735250,258448,346800,256680,272314,338714,257012,-17.2,1,L
720575940614761512,258256,333224,254480,263089,331643,254602,-8.7,-6.5,L
720575940614810335,221248,193000,212680,248693,199634,224490,50.8,-36.2,L
720575940614856359,223364,221632,185960,251651,225680,201002,34.3,-64.3,L
720575940614871215,246568,315764,189320,265104,305803,198929,-7.9,-51.7,L
720575940614915582,219900,190268,230320,244446,197076,237899,49.6,-21.1,L
720575940614953362,249620,349452,217280,275653,334701,226931,-20,-25.9,L
720575940615032799,245076,188572,181120,265719,199563,198744,49.6,-78.2,L
720575940615049046,223860,313328,222000,250194,304154,227323,0.8,-28.1,L
720575940615133115,302288,247092,131760,314875,248372,149144,4,-143.5,L
720575940615140767,287428,369940,214160,306681,355068,220862,-45.6,-19,L
720575940615203259,230792,308028,257000,242294,303127,257434,5.1,-5.2,L
720575940615281105,300448,332012,147600,320692,322439,164799,-34.3,-92.6,L
720575940615324822,310524,360128,171040,326254,347033,183410,-54.7,-66.7,L
720575940615358119,206940,215880,231000,234487,222484,240548,35.5,-20.4,L
720575940615376070,279920,213428,147120,293482,218505,165054,26.5,-121.3,L
720575940615452305,275208,289148,139040,292632,283776,159830,-3.8,-99.1,L
720575940615466562,205184,298852,240080,238199,291753,247437,9.5,-12.5,L
720575940615471884,210856,246532,191960,244659,243957,206064,24.9,-55.4,L
720575940615506399,307036,367176,183200,328002,354859,192616,-60,-52.7,L
720575940615517746,218452,279268,183040,250491,274221,196347,8.6,-57.8,L
720575940615643835,204228,279304,223840,234675,273972,234613,14,-22.2,L
720575940615664345,247740,348872,224360,269880,332726,232827,-16.4,-22.3,L
720575940615729567,297492,154988,181120,308468,165824,191233,59.5,-150.3,L
720575940615991362,292244,312492,140600,309200,305410,159538,-20.1,-97.6,L
720575940616071541,283200,349936,171000,308100,340357,188673,-42,-54.5,L
720575940616072821,278880,196904,176000,282947,199430,181070,42.2,-107.5,L
720575940616077930,218564,232804,184760,249786,233669,199887,29.6,-63,L
720575940616262651,296808,308228,136120,311812,301736,156292,-18.4,-102.4,L
720575940616322527,220376,217648,255200,233307,219642,257046,37.6,-1.4,L
720575940616394939,303784,175508,160920,312735,183638,173749,44.5,-142.7,L
720575940616457867,228872,246760,216960,236658,245210,220225,24.7,-39.2,L
720575940616485900,291552,370904,234360,304438,359095,235938,-47.1,0.4,L
720575940616492230,196596,233852,244040,227978,238715,251219,30.1,-7.7,L
720575940616543813,276904,338448,164760,301277,327710,181710,-30.2,-65.5,L
720575940616677332,236880,183884,197280,263896,190345,211371,57.6,-60.1,L
720575940616713778,259296,302044,151280,282150,294579,172087,-6.5,-80.6,L
720575940616896822,204276,217520,220560,234985,219662,231533,37.3,-27.5,L
720575940616965644,266972,358860,219840,288821,344538,225404,-30.6,-24.1,L
720575940617013042,265136,288116,142560,284962,281583,164909,-1,-93.5,L
720575940617033309,218312,255220,181160,249602,250646,197934,20.3,-62.3,L
720575940617033556,248448,180032,181920,270065,191693,199766,54.9,-79.2,L
720575940617128331,213304,246972,185960,247044,246707,201869,22.6,-59.1,L
720575940617211724,302360,297744,130840,314868,292983,150378,-14.6,-111.6,L
720575940617223867,206020,293424,221640,236361,282673,233698,10.7,-22.4,L
720575940617297803,205284,237040,210440,237253,236313,221363,29.3,-38.8,L
720575940617313236,216740,312152,233720,245078,302139,242414,3.6,-17,L
720575940617355521,255236,345924,196160,280544,330811,207536,-22.5,-40.1,L
720575940617356066,240372,338760,215840,267850,325521,223956,-13.8,-29.7,L
720575940617381533,256552,181624,174640,276651,190440,193216,53.7,-94.8,L
720575940617426333,220860,299320,188200,253792,291713,202332,1.3,-49.6,L
720575940617469657,307592,166960,174720,311804,174014,180764,49.4,-146.9,L
720575940617482385,242956,343712,233280,266047,330079,239028,-13,-19,L
720575940617537209,206160,280192,252080,232172,276328,257658,15.5,-4.7,L
720575940617573718,299008,151556,191280,307356,160829,200752,63.7,-162.8,L
720575940617590587,222628,237448,178880,252708,236676,196169,27,-67.7,L
720575940617633088,253424,350508,225520,276473,338074,231877,-21.9,-22.3,L
720575940617653877,212580,294160,198480,246742,285546,211582,5.7,-40.8,L
720575940617719350,238468,260688,163760,263378,256653,182028,13.4,-82,L
720575940617780283,308892,169556,164600,314664,178102,176317,46.3,-150.8,L
720575940617783355,256960,158584,206960,276507,169471,219289,75.9,-58.5,L
720575940617803403,251532,340844,191280,279221,327078,203526,-20.4,-44.3,L
720575940617916811,285428,204212,150040,296871,210722,166404,30.4,-124.2,L
720575940617919115,215784,304184,248800,237742,297505,252255,7.4,-9.6,L
720575940617927291,267864,180504,170600,283882,188964,187360,51.5,-106.5,L
720575940617942201,274552,155912,189280,291107,169100,202359,69.4,-118.7,L
720575940617972549,240872,201252,215280,249253,202981,219494,49.4,-42.8,L
720575940617980957,275664,169464,172840,289019,181037,189824,56.5,-113.1,L
720575940617982021,248328,177564,211200,266475,180514,218702,65.4,-50,L
720575940617995860,205116,280672,215840,236977,273530,225650,12.4,-30.1,L
720575940618045414,257184,346452,188040,285708,331829,202433,-25.7,-43.8,L
720575940618046587,216952,305528,199520,250572,293876,210691,2.1,-41.3,L
720575940618052097,307472,369760,224840,318050,361634,223216,-56.9,-0.6,L
720575940618075707,215824,316768,240080,246681,307450,247368,1.8,-14.1,L
720575940618111296,261724,210500,168200,274184,212045,182070,35.6,-97.5,L
720575940618129979,199700,236216,225160,231810,238736,237792,29,-22.1,L
720575940618172500,284108,149240,196720,299142,160471,205887,69.8,-154.1,L
720575940618194491,195952,266572,239080,230242,263818,248827,20.8,-11.2,L
720575940618257620,277484,340004,167920,301663,331287,185788,-33,-60,L
720575940618302262,283584,234280,138640,296232,240214,158505,14.7,-120.9,L
720575940618416517,289220,279956,132280,304650,276999,151882,-4.2,-113.1,L
720575940618422254,199856,233284,232480,230736,235351,241958,30.5,-17.7,L
720575940618461723,209792,299724,206760,242636,286874,219773,6.8,-34.2,L
720575940618489758,216228,223048,194720,246269,226617,208115,33.7,-56.2,L
720575940618492283,256584,271020,147400,277655,266124,168506,6.4,-93.3,L
720575940618504395,210024,277216,194080,243904,272094,209260,12,-45.3,L
720575940618519163,312992,293012,128920,326732,289079,144579,-16.1,-124.6,L
720575940618530206,305708,305168,140080,319712,302432,152366,-21.2,-109.1,L
720575940618559681,289108,207716,146120,301062,213960,163388,26.7,-129,L
720575940618616916,271032,364472,210640,292998,346746,220097,-34.1,-26.7,L
720575940618641531,231912,179888,215800,256814,184145,228100,59.5,-32.8,L
720575940618670875,249196,309604,212000,256196,305595,212771,-3.4,-39.6,L
720575940618769969,229848,198352,193640,255387,205482,208320,47.6,-61.6,L
720575940618856710,206140,269808,218760,234943,263856,226619,16.5,-30.7,L
720575940618875905,273000,213000,169760,277933,214050,177734,32.5,-103.2,L
720575940618887515,200880,251484,219440,232258,250640,232322,22.3,-27.6,L
720575940618959622,203248,256564,216240,233487,255113,227308,20.3,-31.4,L
720575940618969152,270764,360584,198560,295603,344781,209913,-34.5,-33.7,L
720575940618989853,246228,176444,193720,269023,186353,209087,60.3,-66.3,L
720575940619026203,198760,250824,225280,230852,247099,237060,24.6,-22.1,L
720575940619144733,266184,313592,152040,287649,304739,173255,-13.4,-77.6,L
720575940619144989,284648,191212,155000,296172,200078,172049,37.2,-123.8,L
720575940619171894,285392,367628,224720,303656,356562,231539,-44.7,-9.1,L
720575940619205286,289428,322012,145480,308309,312941,165352,-23.7,-88.2,L
720575940619239734,266992,297364,144040,289149,291757,165018,-7.8,-90.3,L
720575940619249019,202440,268976,226320,231887,265070,235430,17.1,-22.8,L
720575940619258176,247936,344360,253320,266085,333990,258534,-10.9,-0.6,L
720575940619275643,201880,276256,230000,233881,270752,239635,16.5,-17.6,L
720575940619288929,270172,343560,172680,295293,330315,189202,-29.9,-55.2,L
720575940619321991,234952,300952,172920,263673,293135,189204,-1.6,-63.4,L
720575940619484224,261748,361864,241280,282842,347349,245563,-27.6,-7.1,L
720575940619484240,276436,196416,154800,289097,204905,173544,36,-116.9,L
720575940619521729,284420,164960,174320,296316,177122,188514,57.4,-123.9,L
720575940619554224,284760,339680,160160,307687,328467,178234,-33.3,-71.2,L
720575940619583902,242020,207124,211280,249691,206599,215031,47.4,-49.7,L
720575940619605639,260580,252056,149920,279181,251521,168971,12.6,-99.3,L
720575940619635614,232740,194720,189120,260620,200634,205196,50.1,-66.7,L
720575940619660112,224172,323400,232880,249746,309710,241963,-0.9,-17.6,L
720575940619697323,281512,367972,207240,303254,352723,214601,-43.2,-26.6,L
720575940619735941,305280,351272,161120,326557,338684,175693,-48.7,-80,L
720575940619737222,217056,258188,213680,237616,255313,219586,20.5,-39.2,L
720575940619834644,249848,212808,165480,269732,216735,184629,33.8,-90.8,L
720575940619896734,249332,179924,250160,254320,178942,248363,60.4,-3.2,L
720575940619907742,245584,231176,162040,266882,233877,182601,25.3,-88.9,L
720575940619951995,291716,326252,148280,307285,316710,168278,-25.9,-83.8,L
720575940619953275,270180,313936,149760,293685,305693,168946,-16,-82.8,L
720575940620014445,299568,151484,200080,303352,158153,205914,66.4,-165.2,L
720575940620026816,253416,188880,172120,272403,198150,191548,48.2,-91.9,L
720575940620044481,234248,264320,166520,260686,261717,184682,11.8,-75.9,L
720575940620088941,226796,175688,239000,250842,183398,247066,57.1,-6.8,L
720575940620120454,200796,241260,222520,230933,241733,232498,27.2,-26.9,L
720575940620146256,216416,308036,255080,239833,300289,262059,5.4,0.6,L
720575940620157611,207432,222704,253440,231191,224763,260188,35.7,7,L
720575940620211627,243240,173748,199960,268097,183694,213829,63.3,-57.7,L
720575940620253872,223784,313004,197040,255608,300977,209255,-1.9,-42.8,L
720575940620262527,305464,181080,157400,315372,188944,168917,39.6,-149,L
720575940620312625,280716,160620,211440,287455,161884,215987,82.6,-105.6,L
720575940620344097,227436,304724,181040,258714,294445,197569,-1.3,-54.9,L
720575940620365447,326408,281424,130360,330013,278344,141185,NA,NA,L
720575940620413606,296104,326736,147520,314990,318021,164464,-29.1,-90.1,L
720575940620456801,271540,260924,139920,289013,258724,160718,6.8,-107.9,L
720575940620509233,245424,340600,195720,274039,325430,208440,-17.4,-40.8,L
720575940620540977,275704,303812,151240,288497,296037,167849,-9.5,-85.9,L
720575940620543297,272092,154352,195200,289005,167202,206637,73.3,-117.3,L
720575940620561835,241608,338912,253520,260723,328661,259632,-6.2,-0.7,L
720575940620575960,259364,358864,236160,281067,343918,241778,-25.4,-13.7,L
720575940620576216,282768,361904,209120,297668,348136,214841,-36.8,-29.3,L
720575940620698192,208780,232884,252440,229175,237995,256521,30.3,-0.2,L
720575940620721856,229060,318896,259760,244095,308061,262314,3,-0.1,L
720575940620735067,283892,353620,247080,288965,351817,245320,-33.3,-3.1,L
720575940620751051,271780,190336,255800,250462,183490,250960,54.7,4.2,L
720575940620800020,269612,275836,139520,288904,272273,160034,1.8,-102.9,L
720575940620809894,232860,205012,181080,258336,212144,199896,41.7,-71.7,L
720575940620847996,231124,331024,207600,259416,315037,220253,-7.1,-32.9,L
720575940620872630,209220,274600,203720,240782,267935,214141,14.7,-41.7,L
720575940620971173,215052,196472,227680,241194,204422,236033,44.8,-21.5,L
720575940620996289,236084,332392,257320,255305,323052,260526,-3,-0.9,L
720575940621056109,234160,168644,238760,255993,178617,243916,60.3,-9.9,L
720575940621059422,229524,296084,173880,258545,286169,190364,2.3,-62.5,L
720575940621123055,198880,255508,230560,231662,252925,241001,22.9,-18.1,L
720575940621135495,299756,336496,256200,279478,346988,251664,-23.8,-1.5,L
720575940621142407,197008,262800,246120,228102,261960,254062,22.5,-7.4,L
720575940621150817,313868,362772,176400,333347,351330,186366,-61.2,-68,L
720575940621196532,247328,320644,170720,275182,309780,189206,-12.7,-60.4,L
720575940621216752,252376,266416,152640,272916,262841,172959,8.6,-89.6,L
720575940621230757,238340,196104,252160,242277,194230,253348,52.2,1.9,L
720575940621244325,198008,227976,244960,228188,231371,252281,33.6,-6,L
720575940621254676,299424,360296,174680,321934,345952,187181,-51.4,-59.9,L
720575940621300389,299136,195824,146080,307396,200101,165757,34.3,-137.2,L
720575940621318271,232188,280848,167160,261212,274714,185761,5.1,-69.9,L
720575940621337792,235492,203620,257440,247716,204950,258715,50.9,4.3,L
720575940621364907,271012,342828,255680,274343,342865,252507,-18.9,-5,L
720575940621376244,296876,181636,158400,307862,188954,172392,41.2,-136.9,L
720575940621444869,255028,260572,151080,275643,256961,170610,10.7,-94.7,L
720575940621467072,227820,326004,216080,255543,311964,226221,-3.9,-29,L
720575940621499329,221988,186180,224040,247681,192056,234206,52.9,-24.3,L
720575940621536961,227976,215224,181440,255990,220286,198988,36.3,-70,L
720575940621539494,292880,191320,155160,303605,196354,170532,38.3,-132,L
720575940621545862,291948,257500,132480,306703,259137,151143,3.2,-124.2,L
720575940621550830,267068,246028,172720,270310,244913,176850,17.8,-92.1,L
720575940621582156,265792,246020,147040,283012,246853,166409,14,-104.5,L
720575940621602013,204516,274472,221960,234193,268653,230453,14.8,-26.5,L
720575940621612897,208304,227696,240120,233536,228329,244175,33.7,-16.8,L
720575940621636534,240888,314248,174160,269238,304021,190921,-8.3,-60.2,L
720575940621643041,248332,192104,174520,267352,202503,194085,46,-84.1,L
720575940621699822,262140,157216,200440,282772,168592,212636,76.8,-89.1,L
720575940621761449,266432,179724,213040,272197,176894,215992,69.3,-57.7,L
720575940621773921,294136,242292,134120,309069,244155,152101,7.2,-133.1,L
720575940621784979,276536,361680,192760,300371,345901,204892,-38.4,-36.8,L
720575940621842183,283496,358320,183440,309829,347294,196973,-46.7,-44.3,L
720575940621894988,205528,238268,199600,241215,236190,214611,29.4,-47,L
720575940621897648,225740,185812,216000,252280,192201,226387,55.5,-34.9,L
720575940621952636,272400,164844,179360,287631,178450,194226,60.4,-109.5,L
720575940621975254,242064,286204,160920,266347,278628,180700,3.5,-74.6,L
720575940622005620,203164,254408,211760,235704,250503,223893,22.3,-35.3,L
720575940622006337,200140,222332,242720,231301,225956,248725,35.4,-11.1,L
720575940622025505,280768,188100,160800,292311,197362,176172,40,-119.9,L
720575940622034390,212580,301644,214360,243880,291804,223897,6.2,-30.8,L
720575940622089605,309868,344888,159160,326765,334675,171411,-45.3,-84.8,L
720575940622099638,230056,270980,166880,257776,266387,186820,10,-70,L
720575940622105880,211224,208140,252400,236523,214570,259032,41.1,-0.2,L
720575940622129927,313012,227036,140840,317918,228358,150847,13,-149.7,L
720575940622135105,262644,327480,163520,288124,317151,182818,-19.4,-64.9,L
720575940622144383,258248,354748,232200,278459,341488,236891,-23.5,-18.7,L
720575940622178175,223616,209964,191360,252570,213754,206665,42.1,-61.6,L
720575940622209868,212604,276888,186680,247979,270558,201103,11.4,-53.6,L
720575940622245033,202668,226108,227880,232260,230049,238747,32.3,-21.6,L
720575940622249129,205720,236076,254320,228545,236635,261190,30,6.1,L
720575940622307731,204044,241116,204840,238191,240956,217299,27.5,-42.8,L
720575940622344820,205376,241876,250520,227740,245587,255093,27.7,-2,L
720575940622365985,213664,300544,252800,238593,294921,257183,7.8,-4.7,L
720575940622383624,283244,250048,136120,296551,249021,157259,9.6,-119.1,L
720575940622424325,268128,266908,139880,286164,264429,161980,5.7,-102.8,L
720575940622468888,263864,224288,150880,279560,225755,172753,25.7,-104.9,L
720575940622516504,218528,286544,187560,250669,279311,199961,6.9,-53.5,L
720575940622532036,221484,181796,240840,247433,189524,245023,54.1,-11.2,L
720575940622544297,240424,304724,254240,242185,305803,251998,3.7,-10.2,L
720575940622545961,209032,206300,226320,238029,209448,239298,41.7,-18.8,L
720575940622588808,211896,235152,193600,244533,235379,207292,28.9,-56.2,L
720575940622620138,215580,268400,183560,249151,264831,198892,13.4,-57.7,L
720575940622636713,198996,261224,233880,231807,259124,244869,21.7,-14.6,L
720575940622666224,324820,345432,153160,339249,334819,165984,-51.1,-104.3,L
720575940622674160,239996,334552,211200,264877,321397,219243,-12,-33.4,L
720575940622694476,260960,339168,179960,289258,329311,193836,-26.8,-51.1,L
720575940622710298,217056,264764,180320,250587,259550,196321,15.6,-61.9,L
720575940622823914,227452,251248,172280,255578,248773,190831,19.6,-71.6,L
720575940622859305,256288,350884,201960,282791,334924,211904,-24.6,-36.5,L
720575940622863365,254380,330812,176040,282058,319844,191089,-18.9,-56.2,L
720575940622870860,195812,246660,243760,227402,247720,249876,27,-9.1,L
720575940622896861,227904,288388,256000,233507,285932,255967,11.2,-4.7,L
720575940622899241,298968,371164,193680,318945,356494,203153,-55.5,-35.2,L
720575940622899436,221724,324624,238920,251292,314198,246839,-2.3,-14.4,L
720575940622901236,259692,308168,154560,281480,299528,174611,-8.9,-76.5,L
720575940622909734,250392,184152,178600,271245,195084,196121,51.8,-86.1,L
720575940622912041,245080,262636,158480,268157,259831,177560,10.7,-86.1,L
720575940622981153,285908,168820,170280,297975,180540,184468,52.5,-125.5,L
720575940623038814,283992,152804,206360,295495,162228,212554,76.7,-140.1,L
720575940623048662,274196,245728,139800,291274,245062,160636,12.9,-114.4,L
720575940623072844,302104,337496,150920,320536,326295,168055,-36.9,-87.8,L
720575940623110750,231256,317392,190840,260586,303939,204223,-5.1,-47.2,L
720575940623120618,218596,276748,178280,250856,269112,193743,10.6,-61.7,L
720575940623122175,200680,278552,237280,231772,272848,248219,17.8,-11.1,L
720575940623130281,295760,321804,143320,314550,313701,161524,-26.9,-95.1,L
720575940623131305,263044,154044,213200,281898,163544,221697,81.3,-60.5,L
720575940623140009,284156,311644,141520,301477,303372,162447,-17.1,-92,L
720575940623263501,290368,165236,171840,303195,173254,187230,57.1,-135.1,L
720575940623340412,271360,183340,166920,286303,192147,183012,47.3,-110.2,L
720575940623344969,231880,183420,205840,257475,191899,218537,57.1,-46.7,L
720575940623349203,322536,311012,131720,336797,306831,147999,-28.6,-120.7,L
720575940623387094,271224,364972,236440,287311,348684,241739,-30.9,-10.5,L
720575940623414541,291408,362292,182720,315630,349203,194619,-50.3,-48.8,L
720575940623456024,233472,318832,257040,248188,311187,257989,1.7,-5.9,L
720575940623457031,291684,182640,159080,299708,193111,174368,40.9,-128.2,L
720575940623464375,238276,187788,190440,264303,193667,206988,55,-66.6,L
720575940623475463,296392,175384,162320,303996,186799,176455,44.1,-132.7,L
720575940623478154,251040,349520,206040,277383,332984,216730,-22,-33.5,L
720575940623561485,266012,361780,228160,284549,346299,235659,-29,-16.5,L
720575940623670763,209464,272892,192160,244843,266780,206162,14,-49.7,L
720575940623723814,240792,164316,236680,260262,174186,241601,63.1,-12.1,L
720575940623793993,278112,161360,229120,279981,159482,230036,82.4,-37.2,L
720575940623798003,247856,330632,179840,275975,319067,195956,-16.2,-52.4,L
720575940623798259,299028,366120,185080,321897,353552,195254,-56,-47.1,L
720575940623800573,274368,282912,137520,293435,279016,157362,-2.4,-103.6,L
720575940623818277,302684,210972,142880,313096,213334,157458,21.8,-143.2,L
720575940623872807,314544,321108,138760,332030,315246,153752,-32.9,-111.2,L
720575940623873063,232564,291468,167960,260565,281189,187345,3.4,-66.1,L
720575940623893223,221236,258952,176640,252414,253906,194091,17.6,-66.2,L
720575940623914509,229832,182348,212560,257393,188105,223386,58.6,-39.3,L
720575940623939145,273800,226604,145760,287674,232059,165871,20.3,-112.4,L
720575940624001288,203116,281296,237160,234946,275639,244006,16,-13.5,L
720575940624009107,267772,358148,211680,286744,342112,220209,-28.8,-28.6,L
720575940624077240,204068,226580,218920,233932,228481,230243,33.2,-29.2,L
720575940624092348,230896,321652,193320,260641,308086,207453,-6.7,-44,L
720575940624103148,211360,300188,204240,246600,289705,215407,4.6,-37.9,L
720575940624126413,250284,224992,161800,267712,225044,183595,29.4,-89.7,L
720575940624181396,238828,335136,196920,267793,319350,210172,-13.1,-41.1,L
720575940624198437,233768,245860,170360,259205,243778,187938,21.5,-77.5,L
720575940624230839,205288,256944,258280,227257,257248,263385,21.9,9.6,L
720575940624341651,313004,372664,195280,330384,362124,202279,-66.3,-29.9,L
720575940624376039,207764,292560,213720,240255,282726,224573,8.6,-30.2,L
720575940624434685,313392,288152,127080,327868,283036,142299,-14.4,-130.8,L
720575940624438567,265632,176704,173880,282450,185608,191432,55.4,-103.1,L
720575940624451260,268664,352600,188760,292507,337590,202029,-31,-43.2,L
720575940624568846,231100,192056,196840,258522,198173,209532,52.5,-61.1,L
720575940624581670,204812,262780,201840,239312,259294,215079,18.7,-42.7,L
720575940624595179,304188,373844,205280,323261,361906,213604,-60.7,-15.6,L
720575940624608841,249944,160076,226360,264760,170657,234348,66.3,-22.1,L
720575940624609353,197608,237028,237880,230158,241406,246919,28.7,-13.7,L
720575940624738997,202948,215008,237840,234207,220725,245734,37,-14.9,L
720575940624745655,209480,206392,247720,233518,212787,253610,41.7,-7.3,L
720575940624812808,310900,337740,147680,327326,326704,164636,-39.8,-96.1,L
720575940624863239,309880,233088,141520,314131,232519,151657,11.6,-143,L
720575940624872887,221672,306348,193240,254724,296341,206050,-0.3,-45.6,L
720575940624901047,252416,157812,223280,270556,167322,230773,72.2,-28.7,L
720575940624901524,209408,214256,230000,235592,216877,237062,37.8,-22.6,L
720575940624984368,294276,372752,213680,312937,358972,222035,-51.8,-12.3,L
720575940625004981,222808,269268,173840,253560,263724,191481,12.9,-65.8,L
720575940625015015,331736,339584,149600,340934,330333,161380,-47.8,-111,L
720575940625018860,277520,299848,140440,296803,294159,160640,-10.9,-95.9,L
720575940625037495,225964,330544,245040,254764,319420,251693,-3.6,-10.8,L
720575940625087434,206476,271016,197120,242021,263509,210816,16.7,-45.9,L
720575940625113579,207536,218576,248880,230044,224420,254157,36.3,-3.7,L
720575940625171955,267676,158968,189680,284935,173014,203443,68.2,-102.5,L
720575940625198887,249420,335088,186600,277459,323009,199650,-18.2,-48.5,L
720575940625216404,287228,336232,156360,307673,324575,175167,-30.8,-75.8,L
720575940625249072,245564,279532,185960,255223,278403,191957,5.7,-61.9,L
720575940625306160,253588,223108,158600,270847,228334,179532,26.5,-95,L
720575940625309513,255780,340640,184320,284342,327987,198674,-23.7,-47.8,L
720575940625320462,209092,219084,212520,239602,218977,224162,38.3,-36.3,L
720575940625341932,202352,249140,246760,228617,253121,254593,25.1,-5,L
720575940625378056,213308,206404,204360,246189,210782,217804,44.1,-44.7,L
720575940625442574,320516,353164,162000,338859,342754,174650,-57.9,-92.8,L
720575940625572851,263296,358436,223200,283322,342868,230715,-27,-21.3,L
720575940625630014,249880,280548,155000,272663,275910,173944,3.2,-84.2,L
720575940625674698,209180,211608,207880,242794,214823,220821,41,-40.4,L
720575940625695162,263560,193468,162960,277249,204064,183371,41,-99.5,L
720575940625756676,296552,373864,221240,314364,361248,226723,-53.6,-3.1,L
720575940625770254,329036,330168,142200,342216,323075,154386,-44.3,-126,L
720575940625770983,300716,372056,213120,317205,360904,217072,-56.3,-13.9,L
720575940625802883,252040,353696,238400,274841,339164,243367,-19.9,-15.5,L
720575940625805329,277068,367944,236280,292968,353281,241548,-36.4,-5.4,L
720575940625807888,262672,166180,184840,280756,179884,200307,62.2,-93.6,L
720575940625807972,242276,298236,162920,270039,290618,181464,-2.1,-71.4,L
720575940625888295,320228,360652,169320,337556,347130,179175,-60.7,-86.4,L
720575940625954579,300576,291408,132200,316912,288489,148168,-13.3,-116.5,L
720575940625956339,291016,372156,218320,307991,358124,226273,-47.8,-11,L
720575940625995568,286564,154884,186080,298035,167619,196055,64.8,-137.8,L
720575940626008445,232036,256064,169760,259669,253051,186540,16.5,-76.8,L
720575940626031381,315984,347376,155240,333872,334761,169277,-48.3,-93.8,L
720575940626070123,278476,319964,147960,300587,311380,168613,-20.7,-82.9,L
720575940626122279,272656,153020,221760,283455,159844,225893,81.9,-51.3,L
720575940626128016,238348,167432,222160,260779,177386,231659,63.5,-29,L
720575940626180892,288936,233308,139160,302286,234926,156908,15.5,-128.4,L
720575940626231068,289488,295724,133640,306601,291356,154075,-11.6,-105.7,L
720575940626259504,281824,360472,191120,305569,346820,200978,-42.5,-40.6,L
720575940626292376,205800,247808,199080,240584,245085,213546,25.5,-46.7,L
720575940626297406,265380,340464,253600,268805,336355,254061,-13.6,-6.5,L
720575940626298512,223108,246692,261520,228883,244319,260405,25.3,6.7,L
720575940626310568,320952,292412,127720,333182,288044,141823,-18.9,-133.1,L
720575940626322647,273096,323632,157480,294525,314472,175630,-20.3,-73.5,L
720575940626328535,269292,327692,159840,294618,318492,178741,-22.3,-69.4,L
720575940626373784,272652,220048,148160,287740,223947,167222,24.8,-114.4,L
720575940626412688,241704,229336,167200,264080,230504,186347,27.9,-84.2,L
